-0.55,-0.45,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,-0.45,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,-0.45,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,-0.35,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,-0.35,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.55,-0.35,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.55,-0.25,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,-0.25,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,-0.25,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,-0.15,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,-0.15,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.55,-0.15,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.55,-0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,-0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,-0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.95,0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.75,0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
-0.55,0.05,0.411,6.1232e-17,-1,-0,6.1232e-17,3.7494e-33,1,-1,-6.1232e-17,6.1232e-17
